[3,Pagos,218,3]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,13,0]
[3,Consultas,20,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,6,1]
[3,Consultas,5,0]
[3,Consultas,6,0]
[3,Consultas,5,1]
[3,Consultas,6,1]
[3,Consultas,6,0]
[3,Consultas,7,0]
[3,Consultas,6,1]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,6,0]
[3,Consultas,5,1]
[3,Consultas,6,1]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,6,0]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,6,1]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,7,1]
[3,Consultas,6,1]
[3,Consultas,6,0]
[3,Consultas,6,1]
[3,Consultas,19,1]
[3,Consultas,11,1]
[3,Consultas,5,0]
[3,Consultas,6,1]
[3,Consultas,6,0]
[3,Consultas,6,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,7,0]
[3,Consultas,6,0]
[3,Consultas,5,0]
[3,Consultas,10,0]
[3,Consultas,16,0]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,3,0]
[3,Consultas,6,0]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,7,0]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,10,1]
[3,Consultas,6,0]
[3,Consultas,4,0]
[3,Consultas,5,0]
[3,Consultas,6,1]
[3,Consultas,4,1]
[3,Consultas,4,4]
[3,Consultas,5,5]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,6,1]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,8,1]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,14,1]
[3,Consultas,4,0]
[3,Consultas,8,1]
[3,Consultas,6,0]
[3,Consultas,16,0]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,8,0]
[3,Consultas,5,0]
[3,Consultas,10,1]
[3,Consultas,6,1]
[3,Consultas,6,0]
[3,Consultas,7,1]
[3,Consultas,4,0]
[3,Consultas,5,1]
[3,Consultas,6,0]
[3,Consultas,6,0]
[3,Consultas,14,1]
[3,Consultas,9,1]
[3,Consultas,5,1]
[3,Consultas,4,0]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,11,0]
[3,Consultas,4,1]
[3,Consultas,17,1]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,6,0]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,15,1]
[3,Consultas,22,1]
[3,Consultas,22,0]
[3,Consultas,6,1]
[3,Consultas,5,1]
[3,Consultas,5,2]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,6,1]
[3,Consultas,5,0]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,5,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,13,0]
[3,Consultas,8,0]
[3,Consultas,4,0]
[3,Consultas,5,1]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,5,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,3,0]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,5,0]
[3,Consultas,3,7]
[3,Consultas,13,15]
[3,Consultas,8,17]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,8,0]
[3,Consultas,14,0]
[3,Consultas,7,1]
[3,Consultas,4,1]
[3,Consultas,9,1]
[3,Consultas,11,1]
[3,Consultas,7,1]
[3,Consultas,11,1]
[3,Consultas,8,1]
[3,Consultas,7,1]
[3,Consultas,6,0]
[3,Consultas,7,1]
[3,Consultas,7,1]
[3,Consultas,8,1]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,5,1]
[3,Consultas,3,1]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,5,2]
[3,Consultas,6,1]
[3,Consultas,18,0]
[3,Consultas,6,2]
[3,Consultas,8,0]
[3,Consultas,6,1]
[3,Consultas,4,1]
[3,Consultas,12,1]
[3,Consultas,7,0]
[3,Consultas,17,2]
[3,Consultas,7,0]
[3,Consultas,6,1]
[3,Consultas,5,1]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,2]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,3,2]
[3,Consultas,3,2]
[3,Consultas,3,1]
[3,Consultas,4,2]
[3,Consultas,4,1]
[3,Consultas,4,3]
[3,Consultas,5,2]
[3,Consultas,3,1]
[3,Consultas,15,2]
[3,Consultas,14,2]
[3,Consultas,3,2]
[3,Consultas,4,1]
[3,Consultas,5,3]
[3,Consultas,8,1]
[3,Consultas,5,1]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,16,1]
[3,Consultas,10,1]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,3,0]
[3,Consultas,7,0]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,8,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,7,1]
[3,Consultas,13,1]
[3,Consultas,7,0]
[3,Consultas,13,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,9,3]
[3,Consultas,14,3]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,8,0]
[3,Consultas,14,0]
[3,Consultas,5,0]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,8,2]
[3,Consultas,13,2]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,4]
[3,Consultas,3,4]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,5,1]
[3,Consultas,3,0]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,9,1]
[3,Consultas,5,0]
[3,Consultas,14,1]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,7,1]
[3,Consultas,13,1]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,6,1]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,10,2]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,9,1]
[3,Consultas,13,1]
[3,Consultas,9,1]
[3,Consultas,14,0]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,8,0]
[3,Consultas,13,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,14,0]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,10,3]
[3,Consultas,4,3]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,6,1]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,5,1]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,3,0]
[3,Consultas,3,1]
[3,Consultas,13,0]
[3,Consultas,8,1]
[3,Consultas,4,0]
[3,Consultas,14,1]
[3,Consultas,9,1]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,5,2]
[3,Consultas,3,0]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,3,2]
[3,Consultas,4,1]
[3,Consultas,4,2]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,5]
[3,Consultas,5,7]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,7,1]
[3,Consultas,10,0]
[3,Consultas,3,0]
[3,Consultas,3,0]
[3,Consultas,6,1]
[3,Consultas,4,1]
[3,Consultas,6,0]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,3,0]
[3,Consultas,3,1]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,3,0]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,4,2]
[3,Consultas,3,1]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,6,0]
[3,Consultas,5,1]
[3,Consultas,3,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,0]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,4,1]
[3,Consultas,4,0]
[3,Consultas,3,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,9,0]
[3,Consultas,13,0]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,3,1]
[3,Consultas,5,0]
[3,Consultas,3,0]
[3,Consultas,4,0]
[3,Consultas,5,1]
[3,Consultas,4,0]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,4,2]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,5,0]
[3,Consultas,4,0]
[3,Consultas,7,0]
[3,Consultas,6,0]
[3,Consultas,3,1]
[3,Consultas,4,0]
[3,Consultas,3,0]
[3,Consultas,6,1]
[3,Consultas,6,1]
[3,Consultas,5,0]
[3,Consultas,5,0]
[3,Consultas,7,0]
[3,Consultas,5,0]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,6,1]
[3,Consultas,7,0]
[3,Consultas,4,1]
[3,Consultas,6,0]
[3,Consultas,7,0]
[3,Consultas,5,1]
[3,Consultas,6,2]
[3,Consultas,6,2]
[3,Consultas,6,1]
[3,Consultas,7,1]
[3,Consultas,10,1]
[3,Consultas,5,1]
[3,Consultas,3,2]
[3,Consultas,4,1]
[3,Consultas,4,1]
[3,Consultas,5,1]
[3,Consultas,5,0]
[3,Consultas,4,2]
[4,Consultas,114,2]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,5,2]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,3,1]
[4,Consultas,6,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,5,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,11,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,2]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,8,1]
[4,Consultas,4,1]
[4,Consultas,9,0]
[4,Consultas,14,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,8,1]
[4,Consultas,4,0]
[4,Consultas,13,1]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,13,0]
[4,Consultas,8,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,12,0]
[4,Consultas,7,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,9,0]
[4,Consultas,14,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,3,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,9,1]
[4,Consultas,14,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,6,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,6,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,6,0]
[4,Consultas,6,0]
[4,Consultas,5,0]
[4,Consultas,5,6]
[4,Consultas,10,2]
[4,Consultas,10,3]
[4,Consultas,6,2]
[4,Consultas,5,2]
[4,Consultas,5,1]
[4,Consultas,6,2]
[4,Consultas,6,2]
[4,Consultas,8,3]
[4,Consultas,5,1]
[4,Consultas,7,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,6,0]
[4,Consultas,9,1]
[4,Consultas,7,0]
[4,Consultas,7,0]
[4,Consultas,7,1]
[4,Consultas,5,1]
[4,Consultas,8,0]
[4,Consultas,10,1]
[4,Consultas,16,1]
[4,Consultas,6,0]
[4,Consultas,6,0]
[4,Consultas,6,0]
[4,Consultas,7,1]
[4,Consultas,22,1]
[4,Consultas,6,0]
[4,Consultas,7,0]
[4,Consultas,5,1]
[4,Consultas,6,1]
[4,Consultas,6,2]
[4,Consultas,6,0]
[4,Consultas,8,0]
[4,Consultas,6,2]
[4,Consultas,6,2]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,6,1]
[4,Consultas,5,1]
[4,Consultas,5,0]
[4,Consultas,7,1]
[4,Consultas,7,0]
[4,Consultas,6,0]
[4,Consultas,4,1]
[4,Consultas,8,0]
[4,Consultas,4,1]
[4,Consultas,6,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,6,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,6,0]
[4,Consultas,6,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,3,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,11,1]
[4,Consultas,14,1]
[4,Consultas,16,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,6,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,6,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,4,2]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,16,0]
[4,Consultas,10,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,6,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,7,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,7,0]
[4,Consultas,4,1]
[4,Consultas,10,0]
[4,Consultas,16,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,6,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,9,1]
[4,Consultas,15,0]
[4,Consultas,14,1]
[4,Consultas,7,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,8,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,10,1]
[4,Consultas,16,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,7]
[4,Consultas,10,11]
[4,Consultas,15,12]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,7,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,5,2]
[4,Consultas,6,2]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,9,0]
[4,Consultas,15,3]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,10,1]
[4,Consultas,14,1]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,6,0]
[4,Consultas,7,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,6,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,6,0]
[4,Consultas,5,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,5,0]
[4,Consultas,15,1]
[4,Consultas,4,1]
[4,Consultas,10,0]
[4,Consultas,5,1]
[4,Consultas,7,0]
